MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3910_2,0.264963301,0.56015737,0.265011035,1.938886955,3.882792689,0.137873134,0.143647715,1.487357775,0.199262083,1.287185213,0.447290564,0.206629969,0.295619822,0.169057763,0.64292358,0.400129065,1.031539,1.103024709,0.347605002,0.609409992,0.376730548,0.325544021,0.137059299,0.894854488,2.219135324,1.066656434,0.295221116,0.247894924,0.502878621,0.121040593,0.388451275,1.579338111,0.281269846,0.453972219,0.361915825,0.541676302,0.583772604,0.259428723,0.472947917,0.341646458,0.230458651,0.301587302,0.165610969,0.195571473,1.083396081,0.158332128,2.962022976,0.371645163,0.445738588,1.248361763,0.196788406,0.163038959,0.184427827,0.109273764,0.159000645,0.170347712,0.187332176,0.123193419,0.238132776,0.155105351,0.51574215,0.28933931,1.716996821,2.500913015,0.132852669,1.092999434,0.940101632,0.21851344,0.158575833,0.135022592,0.109678768,0.130759943,0.399423176,0.122975458,0.168967427,0.18752234,1.826844165,Ts65Dn,Saline,C/S,t-CS-s
3910_3,0.311619364,0.379370979,0.399669907,2.068685185,4.262860353,0.231858893,0.17027133,3.849311252,0.26509232,1.298789146,0.524176486,0.281099461,0.263903859,0.265255391,0.808882155,0.510634731,1.388906655,1.885887652,0.400516721,0.583875679,0.374375018,0.311915579,0.173879542,1.90052904,2.570265685,1.31089546,0.255396922,0.233530016,0.705905693,0.140257213,0.446213514,1.960358856,0.324641332,0.401283721,0.356658336,0.724212427,0.520530305,0.327496074,0.55788485,0.319241314,0.248823153,0.454569395,0.293736378,0.194833811,0.902190793,0.158093312,2.819803655,0.29082073,0.412933455,0.709122515,0.073800877,0.150752412,0.17180859,0.112483199,0.14978242,0.169344542,0.185139553,0.125221714,0.223345614,0.14427018,0.512128074,0.227200947,1.317819626,2.384024024,0.138560442,0.96107037,0.842686103,0.22444559,0.114076619,,0.110383152,0.126235513,0.481030976,0.12028008,0.154119405,0.129839561,1.711345675,Ts65Dn,Memantine,C/S,t-CS-m
3910_4,0.337846066,0.536577481,0.313078797,2.75468777,5.244688405,0.217183016,0.175217445,4.445256458,0.222680248,1.57867306,0.362702557,0.38853806,0.295574311,0.252932931,0.965251968,0.774687939,1.898646235,1.287677977,0.445617711,0.821021803,0.366795508,0.335184293,0.169862862,1.471555185,2.538544304,1.12759161,0.252384229,0.251128593,0.719772127,0.159699367,0.443628614,2.301643641,0.377239869,0.468440067,0.348730033,0.898981729,0.545717904,0.377725928,0.599288397,0.390346528,0.336036098,0.469031279,0.568417906,0.201144142,1.271676931,0.158172015,1.342976128,0.297775704,0.342134291,1.313526315,0.123091914,0.154675744,0.218786215,0.146731855,0.158325939,0.200557774,0.280149923,0.123405668,0.223471266,0.155097008,0.521997751,0.270500896,1.778071751,2.643594332,0.117392021,1.356381028,0.875491366,0.197884141,0.113891508,,0.123339365,0.111397466,0.436900739,0.090530697,0.135622392,,1.641831929,Control,Memantine,S/C,c-SC-m
3910_5,0.275158768,0.414262505,0.374100804,2.278969402,4.182913331,0.246706408,0.160393724,1.487357775,0.21001423,1.692905717,0.439739161,0.349524596,0.306234871,0.293692183,0.979132809,0.724291931,1.618389218,1.022358488,0.408665936,0.818485984,0.211221039,0.307643044,0.16909186,1.421701723,3.515678428,1.21812092,0.253705504,0.258206832,0.894063549,0.172657642,0.44296588,2.666820563,1.318216415,0.573984218,0.408412382,0.873196928,0.869148336,0.407815573,0.711351363,0.467130159,0.367320485,0.43869855,0.264263216,0.176690172,1.12477363,0.182316853,1.334136627,0.289053762,0.232331454,1.102210505,0.081692139,0.122419929,0.184275707,0.138470328,0.164110864,0.190802522,0.165404089,0.119524832,0.227883403,0.153426616,0.49924031,0.267418071,1.443690745,2.115328329,0.167595253,1.06622252,0.768594092,0.196369594,0.142364183,0.138192816,0.13616582,0.10060867,0.408011009,0.113528451,0.1303065,0.158144781,1.259986381,Ts65Dn,Memantine,C/S,t-SC-m
3910_6,0.593893357,1.904210403,0.425456137,2.247992431,5.546757426,0.182526073,0.156604573,2.320886501,0.274021169,1.509080634,1.016551574,0.341786317,0.441561591,0.328840934,1.052824952,0.866478408,1.986798337,2.363552573,0.529410443,0.875711388,0.505782856,0.369515501,0.156388276,1.995731129,3.241420014,1.460054469,0.283712053,0.35413667,0.898514461,0.173893257,0.429007792,2.667977259,0.466878426,0.426017968,0.321091927,0.85092503,0.666448994,0.469614562,0.506300844,0.417833293,0.264635148,0.486923046,0.270806686,0.206014795,1.385616106,0.218172768,1.832606148,0.345107446,0.741489921,1.353457162,0.175187096,0.155455989,0.201234802,0.120555836,0.186871479,0.203156505,0.26020231,0.146724848,0.263889179,0.143807151,0.518392383,0.31098911,2.224172185,2.444027363,0.174128153,1.128192962,0.97358951,0.237159383,0.143832164,0.126054835,0.148920966,0.149920122,0.416236538,0.191955194,0.161661195,0.15062637,1.418981583,Control,Memantine,C/S,c-CS-m
3910_7,0.327867627,0.61143,0.340750355,2.30832731,3.312408874,0.175154201,0.140881838,2.9066842,0.137958533,1.287062675,0.451484797,0.269909962,0.28809441,0.201094359,0.772188766,0.577485652,1.339617386,1.936861238,0.354631899,0.554551506,0.366936911,0.338336603,0.164514659,0.632922692,1.7331804,1.330294841,0.211639457,0.214773018,0.529528406,0.154879255,0.411798553,1.97086976,0.305992553,0.336509924,0.675870003,0.640019621,0.527519736,0.308070933,0.407110886,0.319603971,0.253939713,0.361212794,0.491059599,0.166116885,0.831799821,0.152442426,1.654125281,0.221724661,0.307065074,0.967275516,0.184254654,0.14398958,0.163310687,0.109874673,0.16643682,0.174471041,0.123964088,0.116272155,0.226929788,0.116672631,0.496215424,0.247699772,1.228320949,2.31700518,0.14761784,0.939436602,0.904997844,0.224969924,0.165734009,0.114179279,0.108873716,0.10362613,0.301869326,0.149435416,0.150122896,0.155246333,1.535683739,Ts65Dn,Memantine,C/S,t-CS-m
3910_8,0.399132623,0.517410248,0.233300508,2.140594402,5.083171075,0.167987392,0.199944071,3.79226395,0.203840111,2.380954249,0.457731832,0.271306178,0.336860015,0.279927278,0.963798883,0.571892669,1.822781091,2.684279013,0.479962642,0.813166687,0.21145877,0.382148407,0.157174978,1.762077971,3.922828434,1.522281537,0.253047767,0.341760902,0.804576432,0.1582895,0.353256449,2.423003748,0.342514298,0.402791487,0.381240891,0.764836529,0.460817399,0.390527346,0.535852069,0.368487041,0.271869323,0.340291238,0.511615313,0.203165348,0.968685528,0.165173936,2.211007875,0.30235367,0.51417558,1.054716329,0.377824469,0.144123539,0.196633851,0.113236258,0.151894835,0.191355132,0.282158603,0.110343678,0.192808794,0.143300824,0.528478583,0.319125103,1.534718174,2.389116415,0.138988601,1.177774539,0.811261124,0.232474848,0.142481684,0.115827493,0.103201088,0.109451931,0.530448644,0.181141714,0.136494251,0.188899861,2.038111428,Ts65Dn,Saline,C/S,t-CS-s
3910_9,0.22788322,0.459378238,0.309623323,2.344852357,3.610524265,0.279420761,0.194549087,1.986527677,0.213450576,1.392602149,0.405941421,0.361765034,0.280275307,0.293308882,0.801632246,0.783809994,1.429094433,1.231703032,0.40721796,0.800750774,0.389110743,0.348754027,0.175654058,1.089743076,2.440434306,1.112989475,0.232111067,0.277758235,0.710966139,0.199067098,0.372930589,2.70790475,0.620226795,0.487885024,0.490993459,0.72457577,0.546840386,0.320860847,0.547673037,0.339075213,0.342364377,0.404369531,0.336263562,0.187777886,1.070765395,0.120198747,1.278150283,0.290842779,0.381981582,1.478297514,0.138851393,0.140463666,0.188866955,0.133104794,0.161204803,0.212799118,0.261311588,0.117232981,0.274041417,0.11180716,0.577500393,0.283680601,1.860377435,2.0160388,0.152753336,1.390720194,0.847392892,0.243747493,0.12078752,0.138229659,0.133214899,0.112265993,0.442466443,0.140707007,0.178896187,0.173341911,1.425963474,Ts65Dn,Saline,S/C,t-SC-m
3910_10,0.2062724,0.413069639,0.230042074,2.457805471,3.544776285,0.252514544,0.250503525,4.230966311,0.221672717,1.320351158,0.329950404,0.365241278,0.302552712,0.319937334,0.979580612,1.028668603,1.884934362,1.305477955,0.469824749,0.862421247,0.254327186,0.350749713,0.210085494,1.285808779,2.711556136,1.038216559,0.255735415,0.331712818,0.702151162,0.195112722,0.405439302,2.790161391,1.43836326,0.517118255,0.463951886,0.996849871,0.63316069,0.48657606,0.613402231,0.392864346,0.344780282,0.439745864,0.399080238,0.142664521,1.039537542,0.15640907,1.620786723,0.280645902,0.310431016,1.612135944,0.327083095,0.139997854,0.183164174,0.142849367,0.186478725,0.218239997,0.372093037,0.108047589,0.20557835,0.111037686,0.613816381,0.3139181,1.723571445,2.547718039,0.183545398,1.463909884,0.821899496,0.219499873,0.139811104,0.119680847,0.145040167,0.10858139,0.475804224,0.162279197,0.260843614,0.26566991,1.214520612,Ts65Dn,Memantine,S/C,t-SC-m
3910_11,0.298394316,0.462985538,0.384362587,2.458975457,3.306851562,0.138312508,0.161998175,5.237065401,0.211824513,0.806047967,0.355216048,0.204717224,0.263800104,0.253618635,0.71473487,0.692704634,1.434021103,1.023933047,0.417012843,0.782210426,0.226066969,0.350729675,0.163514168,1.195330418,2.080760762,0.977281636,0.296958423,0.253129453,0.644939284,0.130132856,0.443244061,2.701748676,0.248008313,0.40687564,0.456538266,0.643005484,0.418430023,0.335850264,0.543649393,0.313905846,0.284567915,0.358260613,0.343022997,0.160046592,0.888035925,0.135636673,1.296084313,0.251089235,0.316593064,0.621707901,0.093552216,0.162226143,0.173481889,0.123079506,0.147135906,0.185703262,0.163285588,0.125809599,0.284606327,0.110052134,0.507971896,0.290948332,1.454419745,2.19503147,0.19387432,1.236081987,0.808139698,0.271503507,0.152051594,0.116471726,0.123051585,0.132637186,0.449810301,0.148022463,0.139684424,0.29400352,1.076199078,Control,Saline,S/C,c-SC-s
