MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
4334_11,0.289988622,0.43675238,0.279760387,1.959869319,2.510033865,0.202480398,0.178846979,4.510237206,0.25704805,1.22421025,0.395935761,0.281666866,0.263565743,0.239781154,0.668721819,0.797507172,1.38787205,1.247378714,0.38056048,0.653910459,0.22092622,0.330421148,0.181588622,0.949864801,1.775849377,0.970616904,0.20159879,,0.524241091,0.208251233,0.390682222,1.615080188,1.43836326,0.321609773,0.561361564,0.886087784,0.63058595,0.379221891,0.772901081,0.328743372,0.25102344,0.301587302,0.427548658,0.147631528,0.860154315,0.121231296,1.909862977,0.241228609,0.218064657,0.621707901,0.997126891,0.128804367,0.177719432,0.143605012,0.16643241,0.158322665,0.278246275,0.16042677,0.146085188,0.108185781,0.635097855,0.291014447,1.279979797,1.554312227,0.20157735,1.421542742,0.857428225,0.289066146,,,0.138007515,0.159788415,0.345857576,0.353204427,0.26757036,0.319441986,0.81094802,Ts65Dn,Memantine,S/C,c-SC-m
4334_12,0.266736622,0.527816688,0.327528557,2.729451845,4.495398796,0.224869819,0.209555218,5.225943349,0.239835555,1.24054068,0.38613408,0.349010444,0.301358596,0.315564527,0.941627271,0.964304692,1.804258351,1.457302464,0.48090176,0.655703305,0.262994167,0.419431044,0.25625879,1.322501094,1.580827141,1.115112908,0.257342649,0.328343007,0.72477814,0.183322052,0.432159971,2.239454666,0.557584816,0.468851832,0.479544194,0.82727641,0.681337905,0.493640934,0.772901081,0.33022027,0.305837749,0.49352373,0.577604036,0.140941847,0.951946647,0.148521647,1.578980714,0.291678646,0.306182233,1.136502425,0.770213002,0.159749821,0.17391418,0.134555795,0.168920898,0.198267837,0.156979784,0.116181174,0.257496467,0.159394591,0.543988577,0.295805346,1.436844976,2.350312969,0.11386395,1.467034855,0.821798508,0.203282551,0.157901191,,0.134955006,0.142952977,0.456506076,,0.270406045,,1.045178293,Control,Memantine,S/C,c-SC-m
4334_13,0.682437548,1.043123041,0.347370831,2.684065102,3.8207822,0.215409248,0.226932033,2.532724408,0.170220901,2.065192881,1.670007145,0.237665537,0.270829132,0.259341594,0.7930097,0.446233264,1.352508368,1.093054662,0.338270495,0.710727172,0.650056315,0.352258697,0.150981876,1.15327319,2.592463159,1.040140634,0.273219253,0.208836499,0.666290521,0.191965609,0.361655202,1.903900502,0.299084681,0.33038132,0.258723958,0.703806155,0.436720702,0.392058033,0.50107258,0.38230085,0.284835998,0.35086181,0.34772421,0.174295825,0.710397226,0.166239712,1.192018174,0.262409097,0.300679095,0.954713832,0.118209306,0.149035933,0.147752838,0.10702439,0.145158027,0.184144199,0.189382116,0.091491038,0.213392202,0.109500746,0.482692721,0.257219153,1.307325445,2.152482401,0.11386395,0.940692573,0.762118262,0.194199535,0.120433604,,0.10492889,,0.308761557,0.12804087,0.114964371,0.169233174,1.264745075,Control,Saline,C/S,c-CS-m
4334_14,0.392227667,0.600739831,0.367767122,2.317280761,3.008234207,0.208912954,0.201028231,4.024642727,0.221082309,1.357898983,0.389466634,0.399295304,0.339235138,0.373618097,0.76375,0.802278983,1.42668785,1.224289143,0.487595929,0.598239694,0.598852181,0.495219673,0.229959472,0.911187821,1.340482025,0.850024981,0.276316165,0.263172699,0.700683045,0.198513145,0.444180568,1.61605239,0.501186873,0.416363158,0.456622168,0.825445767,0.614640064,0.319831182,0.612521427,0.365209796,0.351800539,0.46402339,0.38513639,0.151140123,0.940602377,0.148394231,1.699986304,0.287612811,0.395872351,1.143192998,0.150069282,0.192716268,0.152379119,0.131493251,0.172352333,0.197707903,0.151594487,0.134281165,0.207709435,0.099315554,0.59190004,0.30569546,1.769715112,2.477284601,0.212451088,1.459538169,0.913335701,0.326360516,0.15519623,0.183964712,0.138498264,0.164238495,0.483747638,0.20500704,0.210395403,0.245005101,1.168131353,Control,Memantine,S/C,t-SC-m
4334_15,0.380195956,0.305052169,0.33152305,2.086031527,4.40673312,0.272837981,0.229596852,2.732495465,0.20684488,1.08311999,0.512019937,0.315681421,0.387610251,0.28904384,0.894124147,0.787462145,1.650302776,1.38407346,0.493586441,0.719505777,0.435892305,0.371305708,0.157482821,1.103415039,2.362745371,1.16146971,0.25461155,0.28955479,0.758219053,0.165693198,0.478364392,2.542850748,0.332571393,0.480220788,0.3274426,0.728957002,0.575955203,0.37594729,0.562502296,0.364181181,0.296516189,0.463273466,0.207208565,0.184493327,0.798780254,0.150687527,1.390528451,0.273540961,0.45618044,1.879582818,0.058405282,0.156450889,0.184053048,0.121535991,0.152778406,0.187200626,0.149773797,0.119207487,0.285820721,0.153680464,0.4519405,0.265229735,1.447696936,2.114780459,0.117961416,1.231739534,0.866980071,0.174797136,0.105861914,,0.123307675,0.110536105,0.413620286,,,0.180800137,1.478838075,Control,Memantine,C/S,c-CS-m
3515_1,0.603905817,0.706350057,0.380695703,2.663555907,4.77088357,0.237942643,0.225456662,4.270070324,0.218448212,1.393278798,0.43603692,0.335134653,0.305266291,0.329717682,0.965155858,0.880849683,1.845107637,1.38432319,0.419510989,0.930084213,0.305845903,0.493195633,0.21806256,0.810100009,2.490686165,1.349691172,0.26549148,0.283642384,0.804812737,0.246882793,0.387060507,2.144819755,0.391924989,0.432141536,0.444819388,1.007930514,0.66820515,0.416281145,0.620420186,0.307150345,0.301311287,0.404592373,0.363813197,0.167879192,0.949552499,0.158003306,1.446728928,0.285812962,0.306958916,1.360135569,0.060166094,0.146533553,0.182833878,0.139604597,0.154360291,0.191040615,0.181839739,0.118798332,0.295560517,0.08649174,0.52987121,0.301055508,1.452992956,2.553135461,0.13389726,1.452890379,0.894226884,0.255458271,0.105861914,0.107725038,0.131692433,0.107224049,0.561465169,0.114042151,0.18008716,,1.196631529,Control,Memantine,C/S,c-CS-m
3515_2,0.584727538,0.45903246,0.212386795,1.745849557,2.672246361,0.18243013,0.140457373,2.465752509,0.195441657,0.806047967,0.400302757,0.277611034,0.212873563,0.214469277,0.552172299,0.518613756,1.224346331,0.727791772,0.384104749,0.403437285,0.237809941,0.296810787,0.175770648,0.967194025,1.802063048,0.678907104,0.184950772,0.176193403,0.483865984,0.143414088,0.365260948,1.377923096,0.256633293,0.327313628,0.504274247,0.577707199,0.489185418,0.298220001,0.451695039,0.264317564,0.283837905,0.381337373,0.450563245,0.180126068,0.900550314,0.147036246,1.304726799,0.213871066,0.26658326,0.967594871,0.108584239,0.135078917,0.152619756,0.138299824,0.178178674,0.156870769,0.14774647,0.138145479,0.224987136,0.108829519,0.63425203,0.272810148,1.100584452,2.333616478,0.179696767,1.074013838,0.731439395,0.228714681,0.112523229,0.143552329,0.128146084,0.147991268,0.391463588,0.143944577,0.209010697,0.258286926,0.988094795,Control,Memantine,S/C,c-SC-m
3515_3,0.262752168,0.57475513,0.358741884,2.188634599,2.407164163,0.228223297,0.171785615,3.515109396,0.235925561,1.424122617,0.670498209,0.299004611,0.320954836,0.363133822,0.743624475,0.549696262,1.336773585,1.48803374,0.458795919,0.632358965,0.327904809,0.394977554,0.191365634,0.906245881,2.591188289,1.136131134,0.256257688,0.25175548,0.7918923,0.175371703,0.419484736,1.563682367,0.359886497,0.424447343,0.367505651,0.669628057,0.573138651,0.312503123,0.534544157,0.301089226,0.294561712,0.414924366,0.511626131,0.143088719,0.765399648,0.159521832,1.739018261,0.284516313,0.539006584,1.775498731,0.058405282,0.199623706,0.171708513,0.104299381,0.153132112,0.12720732,0.179851547,0.112887201,0.146085188,0.096974963,0.531496219,0.248920064,1.388362943,1.877946479,0.141979176,1.141039954,0.783639204,0.19691991,0.146783294,0.130643913,0.091286307,0.093765536,0.352536097,0.200307008,,0.280090706,1.43794328,Ts65Dn,Saline,C/S,t-CS-m
3515_4,0.41443808,0.584855157,0.310911787,2.3591412,3.278609414,0.197936486,0.140586556,5.159877779,0.23462826,1.29866787,0.450531884,0.262692816,0.286884739,0.277205209,0.712736035,0.47987064,1.495261549,1.134335308,0.32052878,0.551601946,0.239976862,0.25526522,0.154953628,0.855200363,1.917464277,0.929385007,0.223063848,0.256938398,0.692433501,0.131382006,0.341513534,1.858001736,0.248008313,0.454928505,0.268036173,0.694188731,0.535754459,0.246283449,0.4102055,0.312708164,0.289183537,0.379326785,0.47886103,0.145876106,0.840277879,0.130779666,2.949913122,0.306981684,0.52006069,0.935270086,0.298655434,0.164728177,0.196428599,0.109896858,0.150184499,0.16778385,0.189581454,0.111874809,0.268515611,0.13124396,0.494440115,0.262362942,1.318763815,2.165606147,0.143500646,1.105142305,0.712770794,0.204805496,0.190944303,0.103800812,0.101813857,0.197284345,0.318658867,0.185667716,0.138664765,0.12431379,1.111646061,Control,Saline,C/S,c-CS-s
3515_5,0.265092111,0.495588551,0.223623519,1.484990958,2.414148022,0.213570811,0.198425828,4.900621847,0.227412767,1.298156107,0.379962961,0.367757389,0.273193002,0.292843733,0.785679461,1.082429588,1.150753874,1.120900136,0.458752548,0.523150803,0.282902287,0.395197668,0.183030022,0.950400543,1.344761336,0.87131842,0.292839531,0.261039237,0.591006965,0.158194451,0.311425769,1.698700233,0.556565342,0.508139757,0.523813234,0.856462296,0.824830018,0.45992634,0.636755069,0.399128936,0.423339384,0.551242784,0.54611778,0.143791586,0.615530884,0.137794024,1.804608194,0.234458201,0.262006882,1.23041659,0.141340365,0.227087366,0.172571416,0.12347077,0.168584579,0.179171368,0.140940032,0.115103969,0.280715105,0.169920578,0.664980301,0.267480125,1.872855331,2.425298523,0.203939168,1.591286454,0.723415536,0.203308589,0.174177168,0.219995737,0.13958377,0.159517176,0.407184605,0.1447097,0.225102346,0.207070364,0.701771585,Control,Memantine,S/C,c-SC-m
3515_6,0.653697569,0.848128283,0.292736213,2.84317584,3.513827995,0.25642853,0.160993302,2.357984958,0.184193904,1.295627203,0.427251941,0.366590763,0.379326551,0.293255541,1.045894219,1.144555217,2.175547098,1.658715804,0.301132454,0.946179892,0.323119284,0.322391566,0.181579173,1.659232158,3.581706717,1.52043882,0.268962049,0.237458175,0.81842186,0.179672986,0.410635564,2.653651985,0.307618817,0.478533579,0.419852942,0.806695842,0.616903674,0.443384846,0.693215324,0.474506129,0.369351155,0.597392621,0.235465532,0.216966989,1.264838303,0.177235774,0.975155625,0.341094281,0.514087701,2.215161107,0.093156952,0.178813943,0.209999057,0.140390125,0.174612633,0.211922235,0.28406122,0.120639944,0.211471606,0.132542751,0.548688544,0.350010433,1.795479594,2.545291845,0.17109609,1.165540374,0.86787396,0.289260995,0.15163212,0.138451765,0.136918115,0.106101399,0.516720219,0.14848035,0.163478754,0.173176791,1.22503808,Control,Saline,C/S,t-CS-s
3515_7,0.276497268,0.562812939,0.254618257,2.764315063,4.580257615,0.184504738,0.14545275,5.652716826,0.149260261,0.806047967,0.355485136,0.308848247,0.284757459,0.210801437,0.552172299,1.015307048,1.043094911,1.29768508,0.44149226,0.60044902,0.238082863,0.509441088,0.158246176,1.105157364,3.734092539,1.192178324,0.196224779,0.299407066,0.881480838,0.128845555,0.346474772,1.278094252,0.949769065,0.465175534,0.352830076,0.881264167,0.560179928,0.346002594,0.52246843,0.308954615,0.28926887,0.359036522,0.416023313,0.191598864,1.100087395,0.150928768,1.336024987,0.275530825,0.434323585,1.254234089,0.058405282,0.138591171,0.185233757,0.139546355,0.167043227,0.215312656,0.156458789,0.118310759,0.291363387,0.126875631,0.544782504,0.270543122,1.747527786,2.539710809,0.156399261,1.30947829,0.880155186,0.211958638,0.140630214,0.125313277,0.139342615,0.138516358,0.371714995,0.102023036,0.15103302,0.172383043,1.129221214,Control,Saline,S/C,c-SC-s
3515_8,0.248336849,0.575780001,0.301897868,2.505166464,4.416396728,0.251582828,0.210475686,2.573833768,0.211368043,1.204736643,0.559794479,0.346784505,0.297109227,0.301413486,0.8905911,0.789847627,1.528502659,1.86289296,0.410870787,0.67893044,0.327588414,0.375323672,0.216811349,1.847017775,2.875369172,1.113426662,0.266435728,0.286915812,0.772896393,0.225266471,0.410266317,2.987896567,0.373338297,0.481824758,0.424493298,0.721703203,0.581922613,0.350980545,0.5595289,0.324242916,0.299156736,0.41883929,0.378573721,0.162559173,1.094110868,0.158236778,0.643948172,0.290284984,0.328428445,1.290959776,0.058405282,0.147667213,0.189827052,0.137419739,0.167661718,0.170943073,0.196069701,0.123091715,0.20319485,0.08649174,0.640649591,0.290993721,1.55766846,2.455949354,0.11386395,1.389183583,0.862509149,0.226467425,,,0.13164092,0.118175249,0.401908001,,,,1.4525117,Control,Memantine,C/S,c-CS-m
3515_9,0.987976446,1.743503233,0.311005648,2.634256178,4.772625615,0.228958565,0.168525821,2.272248653,0.175492129,1.362847725,0.567860897,0.375995399,0.326844058,0.241208552,0.845422605,0.557675615,1.527064512,1.853435674,0.422611939,0.65022086,0.699945559,0.391590822,0.18709993,1.109415471,3.138839649,1.445288536,0.254492533,0.283521426,0.872824037,0.164083135,0.487920461,2.264682192,0.324546445,0.429384499,0.375419173,0.691685499,0.644243104,0.349811009,0.523686358,0.466502628,0.358148075,0.468358136,0.289855836,0.182183878,0.791307462,0.157565325,1.873839269,0.296830476,0.545838065,1.796160988,0.17014931,0.156966372,0.176025744,0.103730496,0.173122727,0.180824813,0.187079341,0.134289631,0.269115145,0.140382694,0.560202651,0.227200947,1.110098516,2.37891276,0.155376166,1.231031987,0.826601982,0.223406541,,0.1,0.115544896,0.114535894,0.488773613,,,,1.712515555,Ts65Dn,Memantine,C/S,t-CS-m
3515_10,0.573464773,1.913652131,0.337154288,2.743675002,4.626337337,0.222541561,0.18626406,2.824152857,0.243986063,1.406536221,1.898269408,0.306876131,0.30652314,0.272137635,0.913456029,1.07315398,1.896866916,1.095835611,0.402613349,0.718734205,0.573205719,0.371060319,0.160815333,1.371210364,3.515685476,1.5014472,0.272052431,0.289669695,0.890272763,0.156499637,0.442933564,2.548180616,0.387441413,0.476611797,0.428039906,0.816464174,0.661120968,0.478629814,0.621276351,0.409920039,0.380813014,0.401153611,0.283102176,0.218755872,1.239707575,0.153245646,0.835390152,0.331658745,0.581373901,1.339372188,0.198456874,0.150853876,0.186970827,0.119166366,0.182662512,0.210411999,0.202689663,0.125274715,0.252503394,0.158056042,0.511352401,0.345218036,1.674183699,2.221987397,0.146813983,1.14887198,0.840261964,0.191944597,0.127434964,0.112939821,0.151460835,0.128494549,0.588969433,0.123955436,0.14800119,,1.673889821,Control,Memantine,C/S,c-CS-m
3515_11,0.342214879,0.515808127,0.357309044,2.226467144,3.796093441,0.248361928,0.187249573,3.417534783,0.293807197,1.371898616,0.564628825,0.372237002,0.365069968,0.279547406,0.868791942,0.749519083,1.547527989,1.104743143,0.486244741,0.672430328,0.480922734,0.446704021,0.202641913,1.187660582,2.830596733,1.272033022,0.243052007,0.220005203,0.734476236,0.176361334,0.433129261,2.022897584,0.663221138,0.430415379,0.496603534,0.787896854,0.577909671,0.388549065,0.542648275,0.331698377,0.319261565,0.418606746,0.489249734,0.194128187,0.893183086,0.161231322,2.286854966,0.301522343,0.344117319,1.631319549,0.285282816,0.1783464,0.190452142,0.139528891,0.159038237,0.179547021,0.193662286,0.124876772,0.205437215,0.10974864,0.469070498,0.250140391,1.667889086,2.487717961,0.11386395,1.336223998,0.9959289,0.205241456,0.148364038,0.151106619,0.123051899,0.10005179,0.46202634,0.194622691,0.230377028,0.257933499,1.531663613,Control,Memantine,S/C,c-SC-m
