MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
751_11,0.582971147,0.634292063,0.350709046,2.742441226,5.780470813,0.277815109,0.17400673,4.017480177,0.295694864,1.505117646,2.034430193,0.331108814,0.324305704,0.253204,0.552172299,0.660776481,1.61832179,1.128506354,0.470438625,0.719879246,0.363292648,0.36924312,0.169806158,1.438163193,3.808827457,1.319194211,0.256176918,0.299101036,0.769531005,0.166114339,0.406101136,2.582211037,0.335641354,0.475347674,0.395779958,0.757998788,0.548118675,0.317685948,0.506574677,0.394090112,0.276091642,0.407484126,0.247987694,0.189403338,0.935352537,0.137200459,1.745805313,0.265166159,0.352706536,1.201809626,0.091920658,0.129785563,0.181258271,0.11058536,0.159818515,0.199684005,0.143766234,0.16042677,0.217394179,0.11726518,0.446299314,0.25926018,1.405959646,2.150556819,0.11386395,1.38259119,0.821421166,0.198477453,0.133294224,0.102897251,0.11116056,0.101481682,0.550784049,0.112357758,0.157648695,0.183302305,1.079608901,Ts65Dn,Memantine,C/S,t-CS-m
751_12,0.455861008,0.607857168,0.31256309,2.330851681,4.633536533,0.212036844,0.186636121,4.351229689,0.201262652,1.479890283,0.343893847,0.373962064,0.316219548,0.240127839,0.898934879,0.89063254,1.676626875,1.311937283,0.439793256,0.791679357,0.304660101,0.359336067,0.16909958,1.41036049,2.696542365,1.223367472,0.256601892,0.289405673,0.79407217,0.16537574,0.391581325,2.072060383,0.337526357,0.447992187,0.452365553,0.757331759,0.598245228,0.335506164,0.573024975,0.343651731,0.310932368,0.465855776,0.410190825,0.153661974,0.893113244,0.169811561,2.700244154,0.309833995,0.347182068,1.393591184,0.256780648,0.164826987,0.199842974,0.120586158,0.166283507,0.172240834,0.190317127,0.129841011,0.295645294,0.092382776,0.555691964,0.305125801,1.861198682,2.358782398,0.167681019,1.332041099,0.846036494,0.219795548,0.173953648,0.135977817,0.120381454,0.122971556,0.414370925,0.111527756,0.14332015,0.181489965,1.041225421,Control,Saline,S/C,t-SC-s
751_13,0.424754694,0.623529934,0.30719689,2.53213413,4.686108044,0.258606164,0.201781733,2.720828804,0.207970568,1.421042631,0.627377662,0.320948813,0.288482303,0.370630246,0.995197505,0.79741248,1.836414186,1.339982914,0.468891617,0.774272961,0.338682398,0.392136861,0.166129876,1.279981134,3.123885673,1.271178091,0.266445054,0.317540428,0.822379539,0.172831888,0.488764691,2.798149152,1.364647407,0.424403628,0.412866787,0.785815107,0.584291404,0.344562233,0.501317488,0.314176241,0.395017905,0.412334315,0.332993164,0.18659222,0.994044292,0.167392496,1.463099093,0.213871066,0.372940026,1.049742512,0.079222087,0.147146491,0.183419636,0.107350897,0.153610228,0.197748024,0.166828731,0.122273472,0.199294501,0.111091681,0.487069591,0.308345153,1.313819364,2.053987161,0.150764024,1.050360987,0.884826952,0.220429726,0.105861914,,0.117768097,0.106736141,0.455703074,0.1008109,0.154220398,0.14813074,1.212378134,Control,Saline,C/S,c-CS-s
751_14,0.504024729,0.70258303,0.364309624,2.516943031,4.301405795,0.220005109,0.188873909,2.271674709,0.282596438,1.508793848,0.701654277,0.336840562,0.318149596,0.317665018,0.968694136,0.347869177,1.959270395,1.466475885,0.501097987,0.753564834,0.542602199,0.36923446,0.167995449,1.268205211,2.375426738,1.38782957,0.251036002,0.313614838,0.839269733,0.163127642,0.495652372,2.407994523,0.371533723,0.482638017,0.333676529,0.74075087,0.691705637,0.480608947,0.584291702,0.443811775,0.260425472,0.594218409,0.247592693,0.262144769,1.11455305,0.157290778,1.48859874,0.330105937,0.610735663,1.30486972,0.105036496,0.169141217,0.207000009,0.120013565,0.163876537,0.205882228,0.381080183,0.123918817,0.208801254,0.132701657,0.533291536,0.317149179,1.901344741,2.244114579,0.154313449,1.37258103,0.933392428,0.174797136,0.13157511,0.113829229,0.123535536,0.101503004,0.408587214,0.143956122,0.16526129,0.179277056,1.468109112,Ts65Dn,Memantine,C/S,t-CS-m
751_15,0.46724972,0.629281711,0.232156265,3.075102881,5.100700005,0.210029474,0.250503525,6.557977186,0.242231207,1.292832694,0.396780045,0.309900805,0.409328582,0.375406525,1.007160597,1.051658683,1.022134038,1.304008815,0.281259943,0.889022091,0.309008107,0.400201073,0.2120823,1.208483937,2.300654441,1.226903542,0.27056072,0.331105608,0.858163117,0.204160502,0.446005824,2.514672939,0.883700544,0.471561195,0.496860237,1.007930514,0.671037878,0.49624244,0.746349244,0.409458233,0.424309241,0.497531131,0.442400014,0.205690963,1.06671662,0.157908908,1.516549771,0.335907001,0.565238334,0.722349192,0.285166449,0.152571558,0.190142682,0.147631853,0.181068273,0.201606002,0.176559117,0.120225694,0.19889456,0.155421248,0.655207034,0.302595988,1.490638786,2.240723085,0.134635686,1.51819082,0.929003109,0.21386048,,0.139922761,0.146615947,0.10790812,0.555605046,0.125674817,0.157253818,,1.063339728,Control,Memantine,S/C,c-SC-m
2798_1,0.365799003,0.432631358,0.319781582,2.141546821,4.448297405,0.255557686,0.190226587,3.241869849,0.22461523,1.481463736,0.426010956,0.313365103,0.377525103,0.387818844,0.896144031,0.793778199,1.700295573,1.954598546,0.552991965,0.79717212,0.260222038,0.468130045,0.217853969,1.417834333,2.337776544,1.104835785,0.289085234,0.307991302,0.730135017,0.181739365,0.3915852,2.526050707,0.755381705,0.474442119,0.463698476,0.829023981,0.591904686,0.335123787,0.516027029,0.312006417,0.309693584,0.465110029,0.364680396,0.129330673,0.992566506,0.147889491,1.501686859,0.282635579,0.251702639,0.91215729,0.161865058,0.17677598,0.125317528,0.129895577,0.171227692,0.118818549,0.129380984,0.109110514,0.211687714,0.112200972,0.467616939,0.279575478,1.821457485,2.400162997,0.180550907,1.336589236,0.862739954,0.217795475,0.138998445,0.118910816,0.127591278,0.116610438,0.462387629,0.166337132,0.176496041,0.178373961,1.15398549,Control,Saline,S/C,c-SC-s
2798_2,0.439326998,0.585196218,0.323871714,2.163215483,4.308737719,0.339803094,0.139293339,3.218235369,0.190774646,1.268869982,0.324422641,0.349198264,0.273494201,0.278599675,0.819308299,0.891336194,1.653697542,1.257424284,0.479188979,0.808856331,0.313722603,0.320210973,0.167402528,1.420440298,3.397761958,1.210428621,0.243246669,0.274526113,0.7957606,0.157195554,0.347967548,2.446124537,0.888714401,0.449617598,0.365996842,0.803391454,0.54935167,0.328261032,0.599356846,0.362227201,0.351332324,0.455042738,0.146940228,0.170812352,1.198643362,0.152098534,1.525903163,0.305783477,0.491827475,1.353827112,0.132520754,0.160592493,0.192603353,0.143423875,0.1645,0.187988506,0.244551483,0.111003047,0.200421929,0.110415057,0.554270089,0.309865608,1.569398755,2.332447604,0.156414842,1.232146459,0.943451455,0.228431539,0.153589954,0.12003558,0.133588868,0.120807838,0.592027003,0.136420338,0.169787376,0.159466643,1.145572201,Control,Memantine,S/C,c-SC-m
2798_3,0.611532663,0.548393529,0.30812864,2.995267319,4.828325551,0.216736045,0.143335135,2.409175208,0.224802856,1.40753174,0.539583069,0.357742845,0.394076453,0.280086804,0.831000163,0.895680681,1.564442942,2.13501256,0.460629029,0.76070913,0.417281827,0.344206399,0.187904898,1.188078093,2.504167636,1.387408731,0.235453559,0.288465295,0.626380812,0.158975499,0.472770729,2.232113509,0.39412266,0.426375232,0.382073859,0.630174744,0.625054397,0.34206814,0.506180306,0.529220779,0.318078941,0.408764024,0.805738464,0.185629134,0.879226401,0.193292441,0.643948172,0.315080158,0.46703504,1.129682781,0.099877707,0.151802959,0.182093141,0.104883317,0.122961685,0.130842833,0.158812357,0.115754325,0.186796153,0.116472523,0.468218531,0.302644872,1.424380165,2.121850146,0.154244522,0.877930215,0.654569841,0.192410234,0.129492686,0.186811746,0.114892317,0.093765536,0.459245347,0.090530697,0.127984717,0.183836962,1.73614936,Control,Memantine,C/S,c-CS-m
2798_4,,0.730190771,0.445206749,2.80270805,4.695323419,0.188998818,0.143264845,3.279373282,0.200841986,1.105262634,0.716498218,0.24074138,0.350499651,0.247299823,0.960023164,0.729944545,1.639974671,2.439305812,0.458155942,0.537227061,0.586699142,0.380553299,0.149666358,1.767682472,2.040174592,1.41286759,0.174537897,0.259604963,0.876026413,0.130273041,0.427480502,2.576270354,0.351189884,0.408260589,0.371556146,0.760134453,0.523341605,0.358996933,0.539803151,0.316804806,0.270565276,0.395609174,0.245366093,0.173811038,0.864721791,0.154796377,1.505452513,0.314890177,0.539479633,0.776037782,0.114982657,0.145170711,0.1763793,0.102382476,0.145708802,0.167654086,0.156580475,0.103303012,0.231809915,0.119307627,0.589841978,0.273839128,1.431556348,2.20601059,0.158119124,1.098425956,0.889786727,0.223443901,0.105861914,0.125723178,0.102382576,0.104545206,0.400253031,0.108558265,0.165527919,0.117812408,1.640143605,Ts65Dn,Memantine,C/S,t-CS-m
2798_5,0.179262795,0.603913038,0.212386795,1.799882405,2.878322032,0.205572616,0.188200168,1.552471132,0.189200028,1.707653447,0.258197501,0.299505308,0.286680142,0.25306625,0.634026149,0.569790005,1.192069308,0.7819086,0.379485127,0.611887722,0.164072427,0.330355765,0.165214014,0.757924494,1.74587373,0.820094064,0.286149677,0.25191443,0.598586981,0.147103208,0.411057296,1.806660552,0.280631115,0.382966097,0.675870003,0.631956036,0.620504851,0.258907693,0.314360253,0.315267158,0.281899386,0.505826132,0.588019471,0.137163101,0.894386475,0.163716651,2.140451348,0.312118004,0.429444597,0.657211925,0.389386815,0.178027432,0.154967544,0.108450411,0.157939955,0.152124136,0.208679909,0.134486723,0.18407419,0.10794202,0.536916391,0.316657857,1.437698293,1.828522023,0.215333763,1.160450145,0.849075487,0.217206,0.105861914,0.112988467,0.113053478,0.160638942,0.325192876,0.142115468,0.134785147,0.212851791,1.415974653,Ts65Dn,Memantine,C/S,t-CS-m
2798_6,0.334378092,0.470369546,0.31032915,1.790657012,2.782797473,0.256570412,0.178125277,2.123837262,0.187168488,1.250972225,0.272829452,0.293227789,0.268112575,0.212496893,0.798556635,0.502546844,1.178762196,1.113904772,0.413767806,0.611947629,0.246376817,0.337442725,0.177544867,0.881045408,1.632130109,0.751537824,0.232836165,0.215227292,0.407464341,0.153169581,0.417216499,1.497069142,0.571274387,0.513180444,0.611357718,0.801547672,0.86720019,0.437078792,0.612794298,0.315710339,0.303264396,0.434432842,0.52396058,0.193406112,0.763593015,0.14704097,1.350658405,0.296627891,0.324578273,0.621707901,0.73253374,0.152470717,0.153160445,0.093246234,0.128484073,0.169981488,0.16192752,0.108743244,0.226898356,0.08649174,0.402804549,0.247313604,1.252540891,1.832725581,0.202732499,0.892662667,0.777335554,0.204244948,0.186860159,0.131422649,0.09824626,0.174187378,0.378825832,0.144541555,0.315009478,0.225785571,0.824273734,Control,Memantine,S/C,c-SC-s
2798_7,0.200792636,0.407836737,0.357700449,2.604133502,3.805884508,0.222213658,0.166009722,6.274063628,0.241999232,1.076303618,0.383585415,0.374083382,0.290152932,0.230455115,0.865703082,0.84821052,1.819381618,1.298617704,0.411992442,0.70853064,0.235058315,0.346181975,0.160964476,1.165341443,2.971547435,1.029060756,0.243125074,0.200284746,0.767095831,0.173377845,0.448657007,2.085724212,1.43836326,0.485255773,0.471371186,0.729361357,0.522721965,0.370766427,0.513371573,0.310808646,0.285350207,0.49322774,0.372742529,0.197601673,0.880230748,0.140409014,1.210437516,0.274144365,0.238813513,0.974052426,0.15817172,0.170381891,0.204446623,0.129226568,0.166720088,0.176634169,0.137742413,0.118207758,0.244419194,0.161304468,0.519968147,0.23012968,1.871212236,2.569959116,0.175431886,1.399369441,0.864799035,0.196096425,0.138978834,,0.129183578,0.136509746,0.49178844,,0.114964371,,0.944541988,Control,Memantine,S/C,c-SC-m
2798_8,0.46166764,0.591990678,0.301983933,2.848504344,5.145061274,0.20603598,0.203441083,5.719283634,0.2348943,1.127765994,0.358918095,0.312695477,0.331512849,0.286884972,0.892639521,0.854652676,1.795057194,1.094097008,0.412541746,0.885442865,0.370150946,0.444220566,0.256081729,1.319544711,2.083001336,1.312041507,0.267408177,0.293377801,0.8278784,0.164989996,0.396246779,2.04406576,0.569353745,0.45175666,0.563690636,0.985743003,0.638535383,0.373810897,0.604225323,0.360632068,0.372829708,0.498498846,0.295579231,0.163452213,0.981580502,0.137429117,1.781903005,0.293175265,0.48051933,1.159147397,0.113952156,0.147685625,0.185837965,0.112651068,0.157109396,0.199702852,0.169887691,0.102265036,0.203798733,0.11355157,0.489673073,0.265720378,1.516305905,2.260760308,0.130960201,1.063581764,0.826570157,0.190224817,0.132548917,0.124491977,0.116151024,0.126752283,0.551084043,0.112233799,0.114964371,0.192311498,1.115130449,Control,Saline,S/C,c-SC-s
2798_9,0.339960091,0.60184146,0.301261611,2.067285709,3.654827973,0.234670783,0.19461695,2.945067757,0.21612958,1.266584302,0.39313403,0.313690133,0.305166496,0.295575014,0.785831895,1.082059783,1.601520379,1.09533281,0.45725748,0.674083677,0.278875157,0.372342867,0.175518017,1.25710184,1.90064078,1.920831302,0.258471177,0.249221305,0.660845123,0.184959157,0.35346329,2.493631313,0.950040065,0.580036051,0.675870003,0.980457482,0.655999991,0.48682191,0.699348292,0.428589038,0.390664024,0.471722235,0.470284808,0.176664576,0.956097378,0.15415606,1.871501354,0.306735607,0.356513422,1.082910984,0.248133421,0.182959778,0.194191119,0.128550488,0.161182947,0.198109723,0.201051287,0.135377054,0.284761417,0.144977965,0.604000894,0.28746314,1.515529098,2.407027581,0.156460646,1.41667293,0.727740896,0.218688459,,0.164626388,0.144559758,0.153891053,0.416258313,0.119009175,0.207863691,,1.085718381,Control,Memantine,S/C,c-SC-m
2798_10,0.34785559,0.482312139,0.293320572,2.437797548,2.620007,0.226289587,0.190717571,4.455242144,0.224040851,1.353527094,0.300663084,0.257812029,0.314682212,0.276937941,0.790761994,0.863397244,1.403612735,1.833977112,0.48433831,0.612191159,0.291493462,0.397207006,0.160569855,1.003460087,2.628868781,1.126152626,0.268912833,0.20057036,0.608010259,0.17412893,0.395208123,1.278094252,0.519627029,0.548083509,0.532246456,0.665866602,0.557400727,0.303187316,0.567689394,0.248807591,0.230286354,0.371126614,0.774969033,0.15561118,0.807409272,0.139074587,1.450935184,0.272987934,0.205513069,0.833073337,0.09015973,0.182986705,0.179145901,0.132496263,0.153925815,0.178745096,0.184426345,0.122155877,0.210819662,0.145853134,0.569750889,0.267920102,1.259273216,2.744621013,0.163262722,1.137406051,0.819278925,0.262594246,0.157152495,0.134170301,0.129495257,0.112564933,0.374590401,0.146423866,0.206941694,0.198144668,1.376206712,Control,Saline,S/C,c-SC-s
2798_11,0.622320049,1.913652131,0.212386795,1.834594706,2.773145474,0.179422162,0.154973863,1.785901019,0.295694864,1.628310354,0.309754394,0.298679815,0.2463421,0.294340677,0.684923577,0.405424379,1.028502513,1.002483092,0.393910284,0.550560526,0.768464569,0.378380464,0.162517343,2.367846398,1.816009424,1.827391286,0.160149973,0.176193403,0.435387075,0.115017986,0.287450243,1.486290089,0.297062684,0.37810993,0.295168838,0.687819907,0.247804878,0.246283449,0.440707694,0.334133099,0.246872833,0.319986829,0.146940228,0.209524823,1.241342315,0.162742796,0.643948172,0.312541657,0.621761587,0.794843044,0.08595262,0.187822395,0.185920893,0.123532169,0.154333155,0.174124243,0.286121643,0.12036739,0.220252202,0.117167863,0.538685002,0.313702535,1.429393854,2.055272814,0.182686911,1.107601555,0.793149784,0.242689312,0.133025572,0.13453482,0.125898166,0.196361882,0.374243289,0.090530697,0.159561974,0.161306378,1.416324259,Ts65Dn,Saline,C/S,t-CS-s
