MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
4423_11,0.187347277,1.552843247,0.303264412,2.406656421,4.159759025,0.251672774,0.197367129,2.471322573,0.212666594,2.179846691,0.604268656,0.311508451,0.351787387,0.29710595,0.874945218,0.533776378,1.510864714,1.352697288,0.450295724,0.656274514,0.655850736,0.371399451,0.25625879,0.958563389,2.999082367,1.364614662,0.247977878,0.253384943,0.742006027,0.184381892,0.395832874,1.781118707,0.412681491,0.424947716,0.462124448,0.794995478,0.58899335,0.3506404,0.59366631,0.366661668,0.303761733,0.380348518,0.329221074,0.163672826,0.990383539,0.162149715,1.912326303,0.299703925,0.333185113,1.286460532,0.088966825,0.163813576,0.152010768,0.094179368,0.134810535,0.143559731,0.164820432,0.107692359,0.289249064,0.104048546,0.489603604,0.254860578,1.551271961,2.150410085,0.130559552,1.136040497,0.832434257,0.19042795,0.186169919,,0.097184864,0.14533893,0.595042127,,0.13664436,,1.507463512,Control,Memantine,C/S,c-CS-m
4423_12,0.423322875,0.759882791,0.325983173,2.295957959,4.894104066,0.247981097,0.175618523,3.50298987,0.225435039,1.282667835,0.982574726,0.369800357,0.394806776,0.315683569,1.095901821,0.771924167,1.816621164,2.086838328,0.443780402,0.710991675,0.390872134,0.363887817,0.198889628,1.463587236,3.431286522,1.521825002,0.254888097,0.319744946,0.84735961,0.169349928,0.464339563,3.194291151,0.307563197,0.481648253,0.483993929,0.740453646,0.572110712,0.311077212,0.630511118,0.379187643,0.319152906,0.41662829,0.36440385,0.216841257,1.093295164,0.164189273,1.688838215,0.371645163,0.41102048,1.338826898,0.316110005,0.15759288,0.178454674,0.132438272,0.181914333,0.189748942,0.38926841,0.115887581,0.229093276,0.137452752,0.508973698,0.322741071,1.547208468,2.542309695,0.150029182,1.199753446,0.626595498,0.2385598,0.132312112,0.129524153,0.132604572,0.103667419,0.488357643,0.114541214,0.162597927,0.142325197,1.012877862,Control,Saline,C/S,c-CS-s
4423_13,0.652867555,0.698097854,0.309395335,2.248943487,4.856422817,0.243606302,0.21650251,2.056663053,0.279434019,1.581178342,0.442435894,0.328405845,0.302601523,0.327197006,0.991492359,0.990447476,1.895350142,2.687690965,0.525040175,0.812931858,0.325545914,0.408392415,0.13241697,1.654998457,3.484448698,1.374937539,0.270662272,0.3049896,0.839081483,0.183886215,0.515690593,3.194291151,1.313205468,0.515973058,0.444962173,0.731607502,0.615253626,0.40867944,0.659923924,0.3546846,0.344345647,0.499998278,0.50104067,0.232069873,0.912525824,0.155006701,2.235836961,0.315486988,0.528537962,1.679316826,0.139187793,0.164035952,0.206697514,0.133040975,0.167091273,0.212305214,0.276505917,0.130939508,0.200931645,0.123349764,0.477024568,0.30088626,1.77093522,2.452339534,0.167486913,1.313333229,0.842312559,0.236195471,0.169916386,0.120762472,0.133730975,0.103986222,0.518403311,0.163998551,0.149753521,0.200100004,1.639302214,Control,Memantine,C/S,c-CS-m
4423_14,0.461852575,0.611767113,0.327494427,2.622238111,4.287036354,0.221902001,0.195831063,3.719951125,0.188496657,1.358511721,0.304657364,0.253861706,0.296080276,0.25656937,0.824566462,0.778852705,1.618275858,1.149087358,0.393679267,0.721980536,0.425544005,0.372871792,0.140758878,1.223490049,2.659985383,1.131173217,0.236718223,0.223448712,0.634327442,0.154562208,0.366569229,2.000720661,0.277113242,0.454287943,0.40788623,0.810684571,0.551104144,0.348951924,0.519276049,0.381875899,0.225838264,0.47121481,0.344918976,0.17831033,1.091713399,0.152051659,1.555799144,0.299514593,0.348319599,1.970115628,0.17604847,0.149739683,0.180224505,0.102616794,0.160528306,0.193615491,0.171936898,0.110693467,0.234839625,0.145945307,0.509490429,0.29744572,1.581344155,2.357742957,0.162921128,1.396862087,0.870669371,0.226145585,0.1470005,,0.137265304,0.11860533,0.472336871,0.114742801,0.153539373,0.117812408,1.290747326,Control,Saline,S/C,c-SC-s
4423_15,0.342346568,0.392801223,0.297420418,2.595724046,5.552979646,0.201953609,0.187951612,2.819258459,0.181947034,1.050971394,0.347541563,0.287165228,0.278528718,0.246733275,0.958538639,0.546701091,1.755179633,0.865796311,0.430041053,0.80120115,0.360304345,0.335862604,0.153894816,1.108557831,2.128657792,1.363401601,0.236458121,0.28263786,0.701782905,0.146916084,0.392937456,2.407584138,0.30550092,0.488195199,0.295295221,0.690029972,0.538342227,0.338978595,0.528846567,0.36379765,0.288877394,0.330959214,0.259534945,0.204133681,1.022898569,0.120822907,1.581272121,0.342737534,0.608729335,1.349106036,0.169874605,0.161636913,0.218786215,0.13367689,0.167551603,0.206409961,0.204262158,0.124259129,0.268705715,0.152945806,0.543207819,0.306144068,1.512969224,2.352931068,0.160909008,1.172242635,0.626595498,0.243053535,0.124734445,0.135861417,0.127278794,0.126110668,0.434447815,0.132397916,0.193427985,0.152830304,1.796467079,Control,Saline,C/S,c-CS-s
3164_1,0.279862747,0.42280648,0.343131853,2.460643054,3.61831448,0.317919437,0.211243899,3.8405887,0.226598082,1.263266263,0.38716646,0.322621903,0.372047103,0.354216435,0.910148096,0.826267423,1.644788477,1.326584342,0.473998293,0.893905939,0.266690781,0.438048589,0.128250073,0.894237004,1.653915647,0.929622962,0.298661159,0.233817694,0.507506391,0.128165225,0.440312637,1.852467016,1.43836326,0.460560701,0.603600012,0.909059692,0.734500807,0.436029786,0.613862947,0.377513316,0.461800105,0.598287011,0.461453386,0.136453607,1.052272321,0.163602262,1.68662166,0.313610561,0.34405431,1.10803791,0.139981875,0.191338857,0.155355896,0.141968871,0.162683773,0.139801947,0.185573127,0.122014327,0.280329001,0.152494221,0.572675383,0.277655174,1.72501548,2.457649846,0.173051067,1.50961802,0.953841549,0.208957263,,,0.141073716,0.158571289,0.447050574,,,0.2328354,0.701771585,Ts65Dn,Memantine,S/C,t-SC-m
3164_2,0.40250196,0.55232119,0.242376736,1.93702925,3.830910212,0.202835811,0.187697334,1.58263306,0.173401243,1.864015999,0.630720783,0.270658604,0.23569907,0.267922846,0.716462865,0.531413047,1.284640007,0.727791772,0.372523406,0.62706571,0.171760932,0.35711282,0.161547363,0.908442345,1.944389778,0.924497245,0.160149973,0.235978792,0.599676082,0.144736606,0.382955401,1.586720058,0.517047864,0.335507137,0.528700852,0.778920793,0.437711196,0.351126186,0.542234409,0.295435174,0.302734575,0.374847525,0.335461762,0.157111124,0.849219653,0.198118988,1.085997295,0.245299681,0.227558537,0.891982821,0.058405282,0.197707979,0.154142636,0.138293849,0.178448753,0.172007834,0.166702096,0.131569708,0.294257516,0.117565901,0.620055914,0.258199783,1.80853208,2.325173592,0.17913255,1.111453659,0.638676277,0.254666421,0.14208708,0.132479441,0.133491941,0.166593438,0.423782116,0.120932245,0.209524997,0.267621744,0.97731492,Control,Saline,S/C,c-SC-s
3164_3,0.215694442,0.448815889,0.321234397,2.176531111,4.07659499,0.339803094,0.219397806,4.79708269,0.234920662,1.240823576,0.390613586,0.370035727,0.281735329,0.305080932,0.925535526,0.813314661,1.745590071,1.273877559,0.455534822,0.847206318,0.303360849,0.444266947,0.244636959,1.203364585,2.25746474,1.275570583,0.22743948,0.310303482,0.620782342,0.246882793,0.499206712,2.170345647,1.43836326,0.427176906,0.413603605,0.953370867,0.585420215,0.388082998,0.559863867,0.383943107,0.225838264,0.388086795,0.476798624,0.129330673,1.143548493,0.164091703,1.51587888,0.27324404,0.340418949,1.233461359,0.136583803,0.148859207,0.191793657,0.144596035,0.154658795,0.198919286,0.140511735,0.107382113,0.266100626,0.108637335,0.565793443,0.285994191,1.418277859,2.276079873,0.165215059,1.349654471,0.922331785,0.234490394,0.130389805,0.114999975,0.134896631,0.129357263,0.481424728,0.134245195,0.177658567,0.117812408,1.180894295,Control,Saline,S/C,c-SC-s
3164_4,0.241969046,0.370319634,0.26619884,1.778156975,2.506252607,0.19592395,0.187315567,2.08455599,0.160093851,1.158172299,0.316157388,0.295396953,0.263153602,0.220107725,0.621391655,0.514263582,1.278761652,0.727791772,0.330468419,0.569237957,0.248459702,0.397824993,0.158878767,0.811389671,1.991645173,1.885015944,0.160149973,0.249981153,0.588438443,0.146002984,0.391098015,1.557611074,0.292209792,0.431126409,0.375916136,0.641116793,0.566340838,0.343135639,0.482260873,0.311972387,0.292780566,0.376950492,0.430671074,0.161255884,0.981933013,0.157079128,2.269727784,0.278312754,0.478228198,0.837550321,0.264652434,0.168106,0.187980026,0.109802871,0.134539112,0.179751157,0.123964088,0.122193681,0.254697366,0.094235074,0.475271414,0.280730774,1.376792712,2.374230948,0.159491898,1.180864133,0.849477859,0.231734526,0.143055978,0.113041542,0.109318671,0.139888079,0.405968697,0.128239142,0.155612101,0.122267144,1.841683418,Control,Memantine,C/S,c-CS-m
3164_5,0.227626571,0.593409447,0.376359058,2.40052514,4.651556055,0.198196288,0.187420552,3.602261782,0.234348992,1.30042942,0.645308947,0.343079085,0.335557748,0.341012942,0.811039174,0.843552181,1.619287039,2.373897951,0.511349158,0.818705831,0.482234987,0.434430447,0.232057759,1.349360544,2.060307424,1.29970761,0.286163234,0.269001283,0.830082744,0.122308394,0.319066964,2.141892511,0.325258132,0.457939682,0.452042371,0.820794516,0.547548372,0.359844172,0.513014022,0.449951961,0.315660419,0.414344028,0.347474776,0.152487535,0.876526248,0.179592502,2.446932021,0.371645163,0.487514856,1.13632734,0.133113035,0.181269476,0.185912271,0.144853821,0.157457091,0.166569262,0.158343034,0.122088121,0.285593443,0.128545385,0.49701571,0.310654133,1.454836164,2.216237974,0.186650316,1.113430694,0.852734022,0.211415415,0.157721443,0.158873265,0.114827829,0.114401638,0.480864265,0.128496665,0.114964371,0.208302108,1.558822905,Control,Saline,C/S,c-CS-s
3164_6,0.667022555,0.900319106,0.316438542,2.186557084,5.655523196,0.278810654,0.158739165,4.016885744,0.2073459,1.448085507,0.724335922,0.320210241,0.400372054,0.322437486,0.760377359,0.688474227,1.433178202,2.293594261,0.281259943,0.575680093,0.679801609,0.352067445,0.181016377,1.040090156,3.097573273,1.381244443,0.224635476,0.283482054,0.716834723,0.17905226,0.347803563,2.002487583,0.32246942,0.499012859,0.346270236,0.72305399,0.520454376,0.353146468,0.579373141,0.344598483,0.372505254,0.473413371,0.586867829,0.204848739,1.263066551,0.169727761,2.965958924,0.318116221,0.743256262,1.251714703,0.14772115,0.156684135,0.199567701,0.112369679,0.160752273,0.226713276,0.290468653,0.115736066,0.219513602,0.144252079,0.467496113,0.32797351,1.77645225,2.082019559,0.133294682,1.27680604,0.948510506,0.212593537,0.167365344,0.118759566,0.112799739,0.114703819,0.548879361,0.181463594,0.142932198,0.134582672,1.772332014,Ts65Dn,Saline,C/S,t-CS-s
3164_7,0.352535775,0.451042578,0.306970642,2.428868417,3.866887896,0.277162101,0.167927082,4.216204246,0.186076946,1.495823163,0.353274676,0.373635312,0.304038173,0.26115565,0.85474185,0.949085116,1.462415181,2.237349691,0.502072057,0.665235253,0.345793976,0.310956551,0.154896689,1.094459959,2.590759218,1.297034395,0.212769602,0.252568825,0.588966473,0.152462279,0.345506197,1.931131427,0.290461428,0.386659053,0.294396823,0.656421713,0.555301003,0.349894229,0.618831289,0.348599447,0.225838264,0.390206558,0.448270976,0.129330673,0.614781433,0.170032568,2.945405944,0.295684259,0.34952528,1.987902876,0.330706899,0.142327945,0.174483329,0.091286307,0.142494576,0.148569816,0.134552475,0.111811501,0.212637375,0.10753936,0.457890129,0.27912636,1.424119469,2.088511802,0.145868943,1.114976132,0.800885948,0.216756884,0.131708002,0.11817649,0.112117255,0.115479018,0.471654274,0.171742672,0.145637034,0.142535366,1.545953017,Control,Memantine,C/S,t-CS-m
3164_8,0.283420852,0.652138267,0.290610752,2.013233364,3.051584849,0.20403413,0.209852994,5.938126562,0.236293009,1.531594883,0.443809133,0.372001918,0.314811065,0.301250219,0.996404207,0.800623081,1.521539529,1.421840962,0.548534302,0.77207865,0.217004846,0.354741873,0.197844356,1.159220534,2.88111511,1.085047698,0.269816516,0.289829308,0.749745939,0.165635125,0.404500706,2.263295875,0.839132335,0.47403661,0.343569626,0.844528675,0.54137572,0.320957264,0.589446287,0.35365991,0.252508519,0.395140483,0.365599169,0.171213043,1.013264174,0.144400811,1.498858641,0.294192966,0.393554949,1.186266408,0.127010618,0.164798276,0.178521965,0.128725802,0.160520897,0.18899243,0.123964088,0.124295874,0.254069383,0.141754652,0.57365707,0.29434228,1.557700942,2.503945368,0.168888039,1.483129179,0.818711676,0.227894475,0.186042,,0.137954024,0.128262435,0.481391902,,0.250486475,0.282202994,1.073579756,Ts65Dn,Memantine,S/C,t-SC-m
3164_9,0.453850279,0.587261135,0.336607291,2.826402851,4.133761484,0.223736483,0.18364281,1.487357775,0.199345397,1.2668483,0.626403188,0.287741665,0.329723067,0.277076259,0.851915913,0.422151033,1.879957865,2.357651662,0.413650509,0.614762317,0.292942401,0.342043311,0.178593008,1.205093292,3.540121432,2.127601586,0.224503189,0.280511097,0.625717359,0.160219165,0.374973488,2.275994996,0.393733206,0.429745071,0.258723958,0.691934692,0.565959047,0.349919012,0.682861364,0.33269673,0.273423627,0.391715571,0.780039077,0.192605732,0.612930514,0.140508217,2.611018775,0.285325794,0.241621319,1.655749328,0.114545217,0.153803908,0.191863886,0.093577029,0.133868616,0.147466497,0.187478468,0.12634937,0.235413502,0.08649174,0.594295021,0.249790246,1.526476447,1.82313264,0.139771467,0.991897506,0.701686978,0.235654768,0.149399698,0.13030249,0.096883209,0.126139661,0.429614932,0.178425528,0.168912697,0.145589855,0.706356029,Control,Saline,C/S,c-CS-s
3164_10,0.666418017,0.829746801,0.334178837,2.14250813,4.5253578,0.256015252,0.13913698,2.877264513,0.197020503,1.410809979,0.555840185,0.305421165,0.328355688,0.330487211,0.932590314,0.635052578,1.730805668,1.750362611,0.481046735,0.756186143,0.465739514,0.361760111,0.160587636,1.920094697,2.03227853,1.364303762,0.235434251,0.316043628,0.679930249,0.191479242,0.400409594,1.814324839,0.308969268,0.429187258,0.476410226,0.768271457,0.591630864,0.380049227,0.532298838,0.40130184,0.300050001,0.450989813,0.246412629,0.195063028,0.887747301,0.178522922,0.928370073,0.293737871,0.333977767,1.366029263,0.065756892,0.162726458,0.173613796,0.10560534,0.147918695,0.156216777,0.129520199,0.125918871,0.265599419,0.112576675,0.442427418,0.278695706,1.3782865,1.554312227,0.149524513,1.167364657,0.787784729,0.197483885,0.122892687,0.113874663,0.10560234,0.121115763,0.46874345,0.13186779,0.153645583,0.199800606,1.266333742,Ts65Dn,Saline,C/S,t-CS-s
3164_11,0.343385211,0.459650663,0.219133663,2.192409381,5.585013426,0.21293335,0.174704577,5.209784425,0.28526108,1.413758988,0.313670009,0.341117987,0.349932983,0.265302744,0.819351926,0.722822094,1.51415766,1.943547356,0.462050233,0.614676927,0.287489888,0.349959311,0.156428351,1.229928081,2.973947873,1.162160504,0.235093132,0.339348911,0.77125918,0.176805727,0.43863157,2.030707016,1.233151798,0.425108836,0.304572504,0.647911779,0.562946722,0.450610579,0.510136745,0.310274764,0.277053992,0.364589448,0.249912673,0.190679911,1.030354713,0.154499451,1.56807319,0.293618839,0.396965978,1.88329236,0.155965645,0.15034789,0.18009857,0.135893015,0.145335738,0.181906758,0.183685116,0.107403513,0.216301263,0.130702349,0.525831808,0.272490104,1.470863466,2.267233014,0.135210796,1.135422782,0.843002954,0.236684537,0.137,,0.108841506,0.106293515,0.362030071,0.104007,0.170610004,0.15100003,1.615585175,Ts65Dn,Memantine,S/C,t-CS-m
