MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
1509_11,0.384160583,0.5436965,0.319391702,2.161133801,4.184476059,0.23258854,0.184697404,2.820295095,0.185038539,0.999220187,0.235060129,0.353822311,0.378719941,0.275059219,0.759437025,0.651327726,1.739076162,1.431191747,0.521977518,0.721952856,0.228210816,0.362891635,0.177727596,1.386691752,2.53785821,1.163785688,0.230280102,0.255920814,0.634657913,0.148693576,0.350692382,,0.417301557,0.48775489,0.392088927,0.666039789,0.543318356,0.328164846,0.530267225,0.333886219,0.379138325,0.355798421,0.484668296,0.181584824,0.953735028,0.140228613,2.17689888,0.30505703,0.577187614,1.571940715,0.210926019,0.144640364,0.187652367,0.122015305,0.150541859,0.188128174,0.21308594,0.112166935,0.251314601,0.157101035,0.442975071,0.280780532,1.564437394,2.198919813,0.149036041,1.152597693,0.986962482,0.277430969,0.132569581,0.193977296,0.122735606,0.125389382,0.440822941,0.198842236,0.172129622,0.181941525,1.603760462,Control,Memantine,C/S,c-CS-m
1509_12,1.875890736,0.845298874,0.319908297,2.602672653,4.558583948,0.215681363,0.171120584,5.335191771,0.176752322,1.43549769,0.58550627,0.302812111,0.31261583,0.297911639,0.779001682,0.603808223,1.792416894,2.264977796,0.579129,0.620072638,0.417772196,0.381186381,0.168357975,1.132268639,2.499383107,1.22596981,0.256998367,0.283270201,0.764235876,0.15852079,0.378397881,2.229563072,0.248008313,0.477443762,0.308031807,0.79705125,0.459933182,0.314883285,0.543153329,0.34650989,0.309266537,0.483040409,0.381943268,0.186273635,0.871803236,0.150768587,2.644202275,0.289379336,0.513563382,1.316330456,0.234191881,0.140538791,0.17410686,0.109701343,0.151772218,0.118818549,0.180304577,0.115294601,0.236844847,0.140354632,0.458442421,0.288909356,1.401722612,2.000898199,0.127224211,1.046434186,0.988509579,0.218382408,0.146645478,0.107324244,0.109527843,0.115045859,0.462479864,0.119041604,0.114964371,0.187355666,1.671132025,Ts65Dn,Memantine,C/S,t-CS-m
1509_13,0.324034624,0.441898801,0.323321415,2.05624108,4.093147466,0.257889313,0.187009006,3.84408295,0.19696539,1.333869429,0.421435356,0.336450942,0.382701349,0.282759149,0.886481615,0.637072081,1.781488511,1.288071445,0.447332452,0.832871123,0.36054366,0.342754171,0.190229878,1.062077495,2.312021151,1.112746866,0.262511404,0.272093479,0.778677495,0.157016298,0.39473568,2.009020489,0.316151437,0.476959465,0.40279976,0.85658752,0.569914936,0.35095722,0.515284571,0.303377022,0.28056835,0.409412876,0.36210926,0.184700881,0.970348289,0.152298948,1.070403652,0.298836917,0.32577557,0.991381731,0.058405282,0.140056644,0.188411421,0.137654304,0.160084323,0.193408491,0.187334381,0.111101177,0.23993748,0.13333865,0.557823132,0.293325021,1.487212146,2.480480928,0.11386395,1.388346322,0.845641435,0.227849256,,,0.141966804,0.122155194,0.416336386,,,0.117812408,1.522538374,Control,Memantine,S/C,c-CS-m
1509_14,0.216047386,0.492398481,0.319621397,2.370090508,4.885104021,0.246078984,0.195551722,3.239035917,0.181001688,1.263806282,0.396841238,0.320190877,0.303434411,0.217186803,1.050933201,0.81862318,1.693881683,1.27044142,0.413481598,0.983303577,0.276192241,0.370164028,0.174760658,1.327787568,2.220774098,1.275236969,0.257425794,0.262775674,0.739639198,0.160965337,0.352920369,2.195512537,1.43836326,0.468364312,0.432319493,0.838060653,0.557419912,0.32198333,0.662608974,0.336593192,0.293521569,0.438033,0.336746088,0.218537486,1.095650046,0.131181109,1.52612846,0.293621938,0.362582525,1.285053584,0.178487227,0.17051391,0.194013377,0.137314081,0.161515074,0.212294563,0.370107763,0.106401183,0.22538138,0.139658526,0.504099157,0.2894869,1.582238468,2.579357806,0.158899866,1.378836663,0.841911848,0.184857376,0.136655971,,0.137540051,0.108884328,0.495525911,,0.151887315,,1.183120223,Control,Memantine,S/C,c-SC-m
1509_15,0.228132845,0.575721887,0.350718618,2.610546684,4.027087886,0.242450218,0.212245941,3.468755911,0.205378249,1.191192404,0.365903376,0.334666966,0.307087543,0.328148291,0.937769208,1.184816961,2.086478325,1.308684839,0.455472711,0.868724675,0.234905904,0.403012164,0.185938057,1.302233769,3.036350699,1.223119103,0.266454093,0.327565722,0.802257891,0.18513191,0.42889645,2.531958777,0.808733423,0.443884668,0.453452248,0.944407806,0.744619433,0.474283493,0.683821584,0.484836584,0.461800105,0.402038136,0.35647286,0.190296844,1.065693648,0.14415625,1.771730166,0.280620457,0.32612451,1.181308919,0.066710074,0.148204883,0.125971624,0.130078715,0.188072471,0.214079985,0.143099821,0.100015365,0.225027199,0.111449796,0.573282627,0.259547001,1.509344675,2.505343802,0.159850846,1.528024586,0.818612145,0.228759073,0.125694795,0.108504188,0.148773765,0.106865141,0.435432094,,0.15147826,,1.105181823,Ts65Dn,Memantine,S/C,t-SC-m
3585_1,0.749901795,0.558665928,0.303892467,2.608103301,4.082765599,0.252796197,0.191873772,2.40773672,0.226892267,1.669832749,0.782176434,0.328618602,0.330603081,0.304918415,0.906407139,0.603906346,1.963986495,2.687690965,0.584695967,0.848765463,0.464585233,0.362258492,0.193146171,2.383446537,3.184493458,1.319512445,0.267659204,0.330603093,0.838678338,0.169492756,0.551572019,2.141782961,0.330621934,0.433268058,0.387692309,0.711323674,0.59314461,0.419483342,0.555216543,0.486277686,0.293515189,0.614461046,0.241686477,0.187057771,0.984325944,0.172897767,1.923994591,0.271776505,0.322486935,1.189698372,0.115886806,0.156602923,0.169890227,0.110066964,0.152800525,0.168664074,0.192679576,0.127621817,0.187682469,0.11304169,0.383999906,0.290234009,1.811734394,2.110843832,0.11386395,1.639129469,0.892831663,0.231848497,0.12649153,0.149847895,0.116436164,0.143916101,0.419853768,0.134785607,0.115167659,0.162652445,1.681983122,Control,Memantine,C/S,t-CS-m
3585_2,1.875890736,0.568087811,0.334427521,2.479640751,4.169995195,0.257669273,0.182268112,3.775675989,0.218188932,1.2862329,0.514136962,0.320724655,0.375760965,0.262660177,0.976741174,0.632155898,1.645453291,2.531127992,0.445170412,0.694838373,0.389157172,0.342448985,0.176842088,1.008154972,2.067390794,1.47003641,0.280728162,0.279335337,0.781323403,0.169378712,0.456818187,2.560857535,0.327619826,0.452095818,0.333979249,0.683375338,0.568209244,0.336452944,0.520532456,0.347279814,0.296148382,0.382029083,0.500072753,0.241914119,1.267795738,0.174599363,2.477972316,0.371645163,0.519132652,1.670475041,0.33886741,0.147258419,0.208963473,0.102577159,0.180094575,0.202350401,0.256207058,0.123671829,0.234937055,0.139601211,0.508992882,0.34753925,1.652327739,2.484498584,0.156414607,1.198530303,1.050143192,0.224055041,0.17030577,0.129753365,0.136707159,0.125105568,0.483476995,0.191736419,0.165179952,0.117812408,2.038111428,Control,Memantine,C/S,c-CS-m
3585_3,0.401643774,0.627803304,0.33552278,1.666149838,4.061732151,0.233595156,0.179740662,2.144833608,0.203806953,3.633387728,1.474660837,0.31805568,0.350022603,0.286476919,0.906172762,0.885408586,1.784077202,2.687690965,0.429317714,0.748573577,0.217423129,0.371739374,0.20864974,1.56825578,3.424773781,1.507453682,0.250454095,0.367081448,0.733293569,0.175693376,0.469437796,2.437893248,1.351873302,0.465891776,0.312670133,0.750552925,0.653917902,0.418940214,0.590527077,0.428360642,0.300374592,0.509189754,0.279546289,0.238332242,1.201822933,0.184382477,1.778609139,0.327977129,0.619061673,1.509055544,0.126280312,0.122419929,0.125317528,0.121779729,0.18268568,0.204651039,0.363622703,0.140666582,0.24469935,0.138437151,0.541471223,0.323227569,1.592344944,2.413158862,0.144020169,1.123770827,1.050143192,0.24725142,0.129904644,0.141891987,0.121378689,,0.473497143,0.099,0.218152691,0.234416194,1.757985222,Control,Memantine,C/S,c-CS-m
3585_4,0.61210621,0.830087269,0.333029481,2.790011478,4.007305536,0.208256946,0.165424822,2.996696797,0.202135595,2.79613777,0.871144146,0.371932459,0.424002787,0.318838091,0.991515121,0.876313327,1.709184078,1.953720245,0.408924974,0.703920621,0.796113389,0.385111697,0.19534052,1.287337431,3.395313854,1.419748907,0.251209076,0.281234093,0.835459902,0.142864738,0.510254478,2.606280115,0.344283961,0.459947036,0.356298304,0.748523823,0.607895827,0.499791272,0.599573649,0.279144403,0.366549837,0.43280097,0.525710058,0.181070222,0.97927811,0.193182022,1.321015545,0.323689062,0.379086033,1.254863851,0.13618249,0.156880899,0.173367428,0.113602444,0.145685452,0.18184081,0.227334244,0.127456441,0.201763075,0.116151365,0.430537685,0.283757102,1.401657609,2.198101377,0.127552614,1.364771603,0.939576782,0.280359717,0.133734086,0.124637885,0.115632143,0.100044804,0.420049153,0.116060964,0.129885244,0.178497076,1.42812036,Ts65Dn,Memantine,S/C,t-SC-m
3585_5,0.26830986,0.435537657,0.265103501,2.19924326,3.315431744,0.251317814,0.191852404,3.432328497,0.23460147,1.048423135,0.247295167,0.344872573,0.357199622,0.303090894,0.774241241,0.775796255,1.691108279,2.491189268,0.45859025,0.622581003,0.219256899,0.425120637,0.196342353,1.052715648,2.15489377,1.178080868,0.260499903,0.303605469,0.835574938,0.19764002,0.498352407,2.027489041,0.332230408,0.311529698,0.306360968,0.814856317,0.533943452,0.348615722,0.538851476,0.367760527,0.354398163,0.445774702,0.389197296,0.146807868,0.747687056,0.159779228,1.150401221,0.301793554,0.492162572,1.873312578,0.095282447,0.166795821,0.187400692,0.107832495,0.157069712,0.170578454,0.153176266,0.119093714,0.227182726,0.120300486,0.435246179,0.279783384,1.734344942,2.09793389,0.145746686,1.042139122,0.838570149,0.186551537,0.122075286,,0.107932496,0.118642605,0.492508468,0.090530697,0.155685036,0.232397109,1.079404965,Ts65Dn,Saline,C/S,c-CS-s
3585_6,0.512068254,1.817765323,0.302524724,2.667206436,4.326079563,0.23393974,0.19943641,3.402341861,0.239643757,1.439533028,0.728256654,0.325705136,0.441561591,0.303699371,1.072166474,1.184816961,2.175547098,1.549470338,0.388973775,0.785295351,0.454783769,0.412435595,0.199424873,1.406319806,3.681123085,1.299316661,0.267522333,0.314857435,0.902646882,0.185436845,0.468151482,2.704291464,0.330549725,0.449399135,0.348988967,0.98363402,0.665178736,0.447397788,0.752402247,0.415961158,0.366087877,0.471588997,0.175842469,0.222881795,1.386676278,0.177399682,1.552903882,0.309557144,0.730556969,1.422233924,0.109451082,0.199098409,0.203686663,0.147683762,0.178687127,0.23835454,0.173231911,0.110956024,0.24041996,0.117346758,0.613398569,0.307795549,1.750865921,2.252438033,0.16302712,1.51410767,0.97882596,0.214919434,,0.21369163,0.140689732,0.098002799,0.449838116,0.174154463,,,1.65934364,Control,Memantine,C/S,c-CS-m
3585_7,0.202168267,0.58858884,0.347859388,2.344438577,3.183437652,0.277450048,0.209432572,4.705751653,0.235618712,1.588373814,0.429061407,0.406751055,0.302879096,0.228722531,0.883064117,1.06089516,1.656796554,1.12692833,0.446536564,0.653082182,0.248022539,0.377949017,0.188238281,1.159638019,2.106383976,1.268326089,0.255325573,0.283067964,0.763852765,0.136539165,0.482111256,2.404660503,0.540546599,0.455671545,0.331434457,0.795015457,0.664121598,0.315968585,0.56464605,0.318622887,0.353403747,0.411489259,0.39988335,0.180735035,1.04704263,0.139778844,1.502788152,0.272352072,0.329313311,1.020175523,0.148566654,0.179898881,0.172115649,0.124177653,0.165687502,0.17507354,0.141154747,0.16042677,0.258460128,0.159496176,0.52123189,0.269841501,2.081842232,2.456938595,0.186997957,1.458106376,0.934799148,0.196348743,0.137285987,,0.129185757,0.100764681,0.474278222,,0.232492206,,1.096701429,Ts65Dn,Memantine,S/C,t-SC-m
3585_8,0.517958206,1.848526544,0.383345423,2.574771137,3.599428781,0.253551215,0.179257203,5.642629349,0.215640142,2.871171941,2.043351566,0.333138303,0.352040196,0.2687022,0.8861707,0.675207491,1.590378849,2.645503034,0.519013388,0.686876547,0.668746219,0.364637831,0.203561021,1.299659898,3.093262768,2.127601586,0.264231556,0.286209441,0.743993565,0.174581568,0.500840977,2.3838003,0.369056937,0.388324528,0.388248498,0.730720555,0.432902083,0.318192344,0.546879955,0.363503098,0.283139698,0.349693576,0.540773691,0.171829165,0.908553157,0.199333692,3.057557448,0.325866329,0.625976887,0.621707901,0.317769555,0.19560688,0.167397193,0.107580171,0.140902234,0.173327713,0.192372826,0.136051746,0.215694082,0.11945694,0.483985134,0.253294903,1.360965423,2.002331335,0.123025017,1.071530736,0.959531766,0.215501014,0.105861914,0.1125058,0.108982379,0.14845094,0.470857467,0.181577467,0.154287251,0.242009615,1.578183176,Ts65Dn,Memantine,C/S,t-CS-m
3585_9,0.383475972,0.47090278,0.31033006,2.230320379,3.95002332,0.188303618,0.224928084,3.71301322,0.243933301,1.519414663,0.235782666,0.307012105,0.339633458,0.348063805,0.867806867,0.711627078,2.175547098,1.927981683,0.473318216,0.80182267,0.459032008,0.433199424,0.230543546,0.891950507,1.989195001,1.038197252,0.289498528,0.288263405,0.439924515,0.21553936,0.328931196,1.829299036,0.855306278,0.415920758,0.375560716,0.77056166,0.547640535,0.396718559,0.538503947,0.375104185,0.322442776,0.367076662,0.370728522,0.149230857,0.798021818,0.146757226,1.542507813,0.299681497,0.324154387,1.111902214,0.186086604,0.152712595,0.159936762,0.139808996,0.166446708,0.176264686,0.143410169,0.112747091,0.190563452,0.092945962,0.522319211,0.306677957,1.737344104,2.537282454,0.178853635,1.326169589,0.835030571,0.222120017,0.242494945,,0.136849695,0.114358177,0.516971088,0.166246244,0.240760643,,1.138431228,Control,Saline,S/C,c-SC-s
3585_10,0.390193947,0.338563336,0.242054779,2.455448833,4.456699428,0.220437581,0.180611334,2.973517518,0.262687283,1.299898496,0.523920546,0.334272336,0.397312338,0.284830087,0.993845539,1.184816961,1.869547917,1.491885461,0.484922939,0.789311125,0.274308101,0.351728638,0.176823706,1.897528456,2.813187075,1.284626217,0.24546455,0.322327167,0.799302342,0.16069673,0.434641563,2.504785783,0.944136853,0.517608751,0.472384246,0.875167596,0.641755778,0.445832598,0.742728111,0.376671878,0.368764021,0.468328472,0.325357389,0.252221643,1.358527031,0.172818748,1.60441603,0.289598304,0.395608053,1.167119211,0.958193056,0.166427866,0.200843712,0.13305552,0.181271353,0.201677712,0.357147521,0.119509992,0.211840459,0.124046262,0.514404903,0.307768747,1.073434134,2.43123313,0.141698654,1.37639645,0.713160403,0.254713807,0.149441082,0.127737897,0.137564187,0.104419455,0.516044685,0.126107973,0.171292709,0.287987982,1.258431876,Ts65Dn,Memantine,S/C,t-SC-m
3585_11,0.45253033,0.649844721,0.346580998,1.917322533,2.359323564,0.215208763,0.156124008,1.580801118,0.218814263,1.417639527,0.604622117,0.230316296,0.276991097,0.250817669,0.768202607,0.693555531,1.200626106,1.092125926,0.42689055,0.618981783,0.419602316,0.330727672,0.158260213,1.174563344,2.429772339,0.937490786,0.218290642,0.255955437,0.652370066,0.175511595,0.267163191,1.278094252,0.371889595,0.375469057,0.337852215,0.664186674,0.528454942,0.352640876,0.511868638,0.372448079,0.232883788,0.311555414,0.219754021,0.170606656,0.877558149,0.172323581,1.907890445,0.299277634,0.304412377,1.167471581,0.073085128,0.157569761,0.173781876,0.106397298,0.150327448,0.187122923,0.1387674,0.119101632,0.18383862,0.116014947,0.399423335,0.275494664,1.256468104,1.963684775,0.117325719,1.327007046,0.725051489,0.204136524,0.13056005,0.132271898,0.101845201,0.102295773,0.417325489,0.139187397,,0.280000604,0.886179615,Ts65Dn,Memantine,C/S,t-CS-m
